country_iso3,year,population,padded_population_of_researchers,paddedpop,number_of_inmigrations,number_of_outmigrations,netmigration,outmigrationrate,inmigrationrate,netmigrationrate,decade,population_growth_rate,researcher_density_per_1000,migration_status
KEN,2021,53005614.0,8574.0,8574.0,315.0,295.0,20.0,0.034406345,0.036738977,0.0023326336,2020s,0.0196,0.162,Brain Gain
KEN,2022,54027487.0,0.0,0.0,307.0,254.0,53.0,,,,2020s,0.0193,0.0,Brain Gain
KEN,2023,54027487.0,0.0,0.0,176.0,175.0,1.0,,,,2020s,0.0,0.0,Brain Gain
KGZ,1996,4628400.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.013,Balanced
KGZ,1997,4696400.0,74.0,74.0,3.0,1.0,2.0,0.013513514,0.04054054,0.027027028,1990s,0.0147,0.016,Brain Gain
KGZ,1998,4769000.0,98.0,98.0,6.0,3.0,3.0,0.030612245,0.06122449,0.030612245,1990s,0.0155,0.021,Brain Gain
KGZ,1999,4840400.0,108.0,108.0,3.0,3.0,0.0,0.027777778,0.027777778,0.0,1990s,0.015,0.022,Balanced
KGZ,2000,4898400.0,105.0,105.0,2.0,6.0,-4.0,0.057142857,0.01904762,-0.03809524,2000s,0.012,0.021,Brain Drain
KGZ,2001,4945100.0,108.0,108.0,8.0,3.0,5.0,0.027777778,0.074074075,0.046296295,2000s,0.0095,0.022,Brain Gain
KGZ,2002,4990700.0,120.0,120.0,4.0,4.0,0.0,0.033333335,0.033333335,0.0,2000s,0.0092,0.024,Balanced
KGZ,2003,5043300.0,129.0,129.0,8.0,4.0,4.0,0.031007752,0.062015504,0.031007752,2000s,0.0105,0.026,Brain Gain
KGZ,2004,5104700.0,143.0,143.0,11.0,8.0,3.0,0.055944055,0.07692308,0.02097902,2000s,0.0122,0.028,Brain Gain
KGZ,2005,5162600.0,150.0,150.0,4.0,6.0,-2.0,0.04,0.026666667,-0.013333334,2000s,0.0113,0.029,Brain Drain
KGZ,2006,5218400.0,166.0,166.0,5.0,3.0,2.0,0.018072288,0.030120483,0.012048192,2000s,0.0108,0.032,Brain Gain
KGZ,2007,5268400.0,181.0,181.0,7.0,8.0,-1.0,0.044198897,0.038674034,-0.005524862,2000s,0.0096,0.034,Brain Drain
KGZ,2008,5318700.0,192.0,192.0,4.0,2.0,2.0,0.010416667,0.020833334,0.010416667,2000s,0.0095,0.036,Brain Gain
KGZ,2009,5383300.0,200.0,200.0,5.0,8.0,-3.0,0.04,0.025,-0.015,2000s,0.0121,0.037,Brain Drain
KGZ,2010,5447900.0,204.0,204.0,6.0,15.0,-9.0,0.073529415,0.029411765,-0.04411765,2010s,0.012,0.037,Brain Drain
KGZ,2011,5514600.0,228.0,228.0,14.0,8.0,6.0,0.03508772,0.06140351,0.02631579,2010s,0.0122,0.041,Brain Gain
KGZ,2012,5607200.0,250.0,250.0,15.0,10.0,5.0,0.04,0.06,0.02,2010s,0.0168,0.045,Brain Gain
KGZ,2013,5719600.0,273.0,273.0,9.0,11.0,-2.0,0.04029304,0.032967035,-0.0073260074,2010s,0.02,0.048,Brain Drain
KGZ,2014,5835500.0,352.0,352.0,18.0,8.0,10.0,0.022727273,0.051136363,0.028409092,2010s,0.0203,0.06,Brain Gain
KGZ,2015,5956900.0,420.0,420.0,15.0,12.0,3.0,0.028571429,0.035714287,0.007142857,2010s,0.0208,0.071,Brain Gain
KGZ,2016,6079500.0,484.0,484.0,20.0,14.0,6.0,0.02892562,0.041322313,0.012396694,2010s,0.0206,0.08,Brain Gain
KGZ,2017,6198200.0,598.0,598.0,27.0,13.0,14.0,0.02173913,0.045150504,0.02341137,2010s,0.0195,0.096,Brain Gain
KGZ,2018,6322800.0,678.0,678.0,25.0,24.0,1.0,0.03539823,0.036873158,0.0014749262,2010s,0.0201,0.107,Brain Gain
KGZ,2019,6456200.0,742.0,742.0,26.0,11.0,15.0,0.014824797,0.03504043,0.020215634,2010s,0.0211,0.115,Brain Gain
KGZ,2020,6579900.0,772.0,772.0,29.0,30.0,-1.0,0.038860105,0.037564766,-0.0012953368,2020s,0.0192,0.117,Brain Drain
KGZ,2021,6773400.0,745.0,745.0,30.0,37.0,-7.0,0.04966443,0.040268455,-0.009395973,2020s,0.0294,0.11,Brain Drain
KGZ,2022,6974900.0,0.0,0.0,28.0,18.0,10.0,,,,2020s,0.0297,0.0,Brain Gain
KGZ,2023,6974900.0,,,,,,,,,2020s,0.0,,Unknown
KHM,1996,11182612.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.002,Balanced
KHM,1997,11431569.0,26.0,26.0,2.0,2.0,0.0,0.07692308,0.07692308,0.0,1990s,0.0223,0.002,Balanced
KHM,1998,11669077.0,41.0,41.0,2.0,1.0,1.0,0.024390243,0.048780486,0.024390243,1990s,0.0208,0.004,Brain Gain
KHM,1999,11899006.0,46.0,46.0,2.0,3.0,-1.0,0.06521739,0.04347826,-0.02173913,1990s,0.0197,0.004,Brain Drain
KHM,2000,12118841.0,67.0,67.0,7.0,5.0,2.0,0.07462686,0.104477614,0.029850746,2000s,0.0185,0.006,Brain Gain
KHM,2001,12338192.0,92.0,92.0,6.0,3.0,3.0,0.032608695,0.06521739,0.032608695,2000s,0.0181,0.007,Brain Gain
KHM,2002,12561779.0,121.0,121.0,6.0,4.0,2.0,0.03305785,0.049586777,0.016528925,2000s,0.0181,0.01,Brain Gain
KHM,2003,12787710.0,162.0,162.0,15.0,9.0,6.0,0.055555556,0.09259259,0.037037037,2000s,0.018,0.013,Brain Gain
KHM,2004,13016371.0,206.0,206.0,9.0,6.0,3.0,0.029126214,0.04368932,0.014563107,2000s,0.0179,0.016,Brain Gain
KHM,2005,13246583.0,261.0,261.0,11.0,6.0,5.0,0.022988506,0.042145595,0.019157087,2000s,0.0177,0.02,Brain Gain
KHM,2006,13477779.0,298.0,298.0,15.0,11.0,4.0,0.03691275,0.05033557,0.013422819,2000s,0.0175,0.022,Brain Gain
KHM,2007,13714791.0,333.0,333.0,17.0,16.0,1.0,0.04804805,0.05105105,0.003003003,2000s,0.0176,0.024,Brain Gain
KHM,2008,13943888.0,389.0,389.0,25.0,15.0,10.0,0.038560413,0.06426735,0.025706941,2000s,0.0167,0.028,Brain Gain
KHM,2009,14155740.0,435.0,435.0,19.0,16.0,3.0,0.03678161,0.04367816,0.0068965517,2000s,0.0152,0.031,Brain Gain
KHM,2010,14363532.0,490.0,490.0,28.0,23.0,5.0,0.046938777,0.057142857,0.010204081,2010s,0.0147,0.034,Brain Gain
KHM,2011,14573885.0,558.0,558.0,31.0,18.0,13.0,0.032258064,0.055555556,0.02329749,2010s,0.0146,0.038,Brain Gain
KHM,2012,14786640.0,603.0,603.0,25.0,37.0,-12.0,0.061359867,0.04145937,-0.019900497,2010s,0.0146,0.041,Brain Drain
KHM,2013,14999683.0,678.0,678.0,40.0,16.0,24.0,0.02359882,0.05899705,0.03539823,2010s,0.0144,0.045,Brain Gain
KHM,2014,15210817.0,731.0,731.0,35.0,22.0,13.0,0.03009576,0.047879618,0.017783858,2010s,0.0141,0.048,Brain Gain
KHM,2015,15417523.0,813.0,813.0,54.0,27.0,27.0,0.033210333,0.06642067,0.033210333,2010s,0.0136,0.053,Brain Gain
KHM,2016,15624584.0,903.0,903.0,40.0,37.0,3.0,0.040974528,0.04429679,0.003322259,2010s,0.0134,0.058,Brain Gain
KHM,2017,15830689.0,951.0,951.0,49.0,40.0,9.0,0.04206099,0.05152471,0.009463723,2010s,0.0132,0.06,Brain Gain
KHM,2018,16025238.0,1037.0,1037.0,69.0,33.0,36.0,0.031822566,0.06653809,0.034715526,2010s,0.0123,0.065,Brain Gain
KHM,2019,16207746.0,1034.0,1034.0,58.0,56.0,2.0,0.054158606,0.056092843,0.001934236,2010s,0.0114,0.064,Brain Gain
KHM,2020,16396860.0,1054.0,1054.0,69.0,60.0,9.0,0.056925997,0.0654649,0.008538899,2020s,0.0117,0.064,Brain Gain
KHM,2021,16589023.0,1012.0,1012.0,66.0,46.0,20.0,0.045454547,0.06521739,0.019762846,2020s,0.0117,0.061,Brain Gain
KHM,2022,16767842.0,0.0,0.0,48.0,44.0,4.0,,,,2020s,0.0108,0.0,Brain Gain
KHM,2023,16767842.0,,,,,,,,,2020s,0.0,,Unknown
KIR,1996,82832.0,,,,,,,,,1990s,,,Unknown
KIR,1997,84308.0,,,,,,,,,1990s,0.0178,,Unknown
KIR,1998,85805.0,,,,,,,,,1990s,0.0178,,Unknown
KIR,1999,87289.0,,,,,,,,,1990s,0.0173,,Unknown
KIR,2000,88826.0,,,,,,,,,2000s,0.0176,,Unknown
KIR,2001,90531.0,,,,,,,,,2000s,0.0192,,Unknown
KIR,2002,92400.0,,,,,,,,,2000s,0.0206,,Unknown
KIR,2003,94302.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2000s,0.0206,0.021,Balanced
KIR,2004,96224.0,,,,,,,,,2000s,0.0204,,Unknown
KIR,2005,98164.0,,,,,,,,,2000s,0.0202,,Unknown
KIR,2006,100083.0,4.0,4.0,2.0,0.0,2.0,0.0,0.5,0.5,2000s,0.0195,0.04,Brain Gain
KIR,2007,101998.0,,,,,,,,,2000s,0.0191,,Unknown
KIR,2008,103966.0,,,,,,,,,2000s,0.0193,,Unknown
KIR,2009,105996.0,,,,,,,,,2000s,0.0195,,Unknown
KIR,2010,107995.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2010s,0.0189,0.019,Balanced
KIR,2011,109871.0,,,,,,,,,2010s,0.0174,,Unknown
KIR,2012,111618.0,9.0,9.0,2.0,0.0,2.0,0.0,0.22222222,0.22222222,2010s,0.0159,0.081,Brain Gain
KIR,2013,113311.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2010s,0.0152,0.088,Balanced
KIR,2014,114985.0,14.0,14.0,2.0,0.0,2.0,0.0,0.14285715,0.14285715,2010s,0.0148,0.122,Brain Gain
KIR,2015,116707.0,15.0,15.0,0.0,1.0,-1.0,0.06666667,0.0,-0.06666667,2010s,0.015,0.129,Brain Drain
KIR,2016,118513.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2010s,0.0155,0.118,Balanced
KIR,2017,120362.0,12.0,12.0,0.0,1.0,-1.0,0.083333336,0.0,-0.083333336,2010s,0.0156,0.1,Brain Drain
KIR,2018,122261.0,,,,,,,,,2010s,0.0158,,Unknown
KIR,2019,124241.0,20.0,20.0,2.0,0.0,2.0,0.0,0.1,0.1,2010s,0.0162,0.161,Brain Gain
KIR,2020,126463.0,19.0,19.0,1.0,0.0,1.0,0.0,0.05263158,0.05263158,2020s,0.0179,0.15,Brain Gain
KIR,2021,128874.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2020s,0.0191,0.14,Balanced
KIR,2022,131232.0,,,,,,,,,2020s,0.0183,,Unknown
KIR,2023,131232.0,,,,,,,,,2020s,0.0,,Unknown
KNA,1996,43097.0,,,,,,,,,1990s,,,Unknown
KNA,1997,43656.0,,,,,,,,,1990s,0.013,,Unknown
KNA,1998,44230.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,0.0131,0.045,Balanced
KNA,1999,44825.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,0.0135,0.045,Balanced
KNA,2000,45461.0,,,,,,,,,2000s,0.0142,,Unknown
KNA,2001,45986.0,,,,,,,,,2000s,0.0115,,Unknown
KNA,2002,46264.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2000s,0.006,0.086,Balanced
KNA,2003,46431.0,,,,,,,,,2000s,0.0036,,Unknown
KNA,2004,46580.0,4.0,4.0,1.0,0.0,1.0,0.0,0.25,0.25,2000s,0.0032,0.086,Brain Gain
KNA,2005,46725.0,,,,,,,,,2000s,0.0031,,Unknown
KNA,2006,46874.0,,,,,,,,,2000s,0.0032,,Unknown
KNA,2007,47015.0,14.0,14.0,1.0,1.0,0.0,0.071428575,0.071428575,0.0,2000s,0.003,0.298,Balanced
KNA,2008,47156.0,14.0,14.0,4.0,4.0,0.0,0.2857143,0.2857143,0.0,2000s,0.003,0.297,Balanced
KNA,2009,47286.0,14.0,14.0,3.0,3.0,0.0,0.21428572,0.21428572,0.0,2000s,0.0028,0.296,Balanced
KNA,2010,47403.0,,,,,,,,,2010s,0.0025,,Unknown
KNA,2011,47581.0,,,,,,,,,2010s,0.0038,,Unknown
KNA,2012,47727.0,35.0,35.0,7.0,3.0,4.0,0.08571429,0.2,0.114285715,2010s,0.0031,0.733,Brain Gain
KNA,2013,47767.0,43.0,43.0,11.0,7.0,4.0,0.1627907,0.25581396,0.093023255,2010s,0.0008,0.9,Brain Gain
KNA,2014,47789.0,57.0,57.0,7.0,3.0,4.0,0.05263158,0.12280702,0.07017544,2010s,0.0005,1.193,Brain Gain
KNA,2015,47790.0,61.0,61.0,9.0,13.0,-4.0,0.21311475,0.14754099,-0.06557377,2010s,0.0,1.276,Brain Drain
KNA,2016,47788.0,76.0,76.0,20.0,9.0,11.0,0.118421055,0.2631579,0.14473684,2010s,-0.0,1.59,Brain Gain
KNA,2017,47785.0,105.0,105.0,22.0,11.0,11.0,0.104761906,0.20952381,0.104761906,2010s,-0.0001,2.197,Brain Gain
KNA,2018,47761.0,126.0,126.0,12.0,9.0,3.0,0.071428575,0.0952381,0.023809524,2010s,-0.0005,2.638,Brain Gain
KNA,2019,47712.0,138.0,138.0,13.0,4.0,9.0,0.028985508,0.0942029,0.06521739,2010s,-0.001,2.892,Brain Gain
KNA,2020,47642.0,155.0,155.0,20.0,12.0,8.0,0.077419356,0.12903225,0.051612902,2020s,-0.0015,3.253,Brain Gain
KNA,2021,47606.0,143.0,143.0,12.0,18.0,-6.0,0.12587413,0.08391608,-0.04195804,2020s,-0.0008,3.004,Brain Drain
KNA,2022,47657.0,0.0,0.0,9.0,16.0,-7.0,,,,2020s,0.0011,0.0,Brain Drain
KNA,2023,47657.0,,,,,,,,,2020s,0.0,,Unknown
KOR,1996,45524681.0,22906.0,22906.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.503,Balanced
KOR,1997,45953580.0,28941.0,28941.0,534.0,292.0,242.0,0.010089492,0.018451331,0.00836184,1990s,0.0094,0.63,Brain Gain
KOR,1998,46286503.0,35419.0,35419.0,687.0,434.0,253.0,0.0122533105,0.019396368,0.007143059,1990s,0.0072,0.765,Brain Gain
KOR,1999,46616677.0,41701.0,41701.0,732.0,511.0,221.0,0.012253903,0.017553536,0.005299633,1990s,0.0071,0.895,Brain Gain
KOR,2000,47008111.0,47778.0,47778.0,778.0,616.0,162.0,0.012892963,0.016283644,0.003390682,2000s,0.0084,1.016,Brain Gain
KOR,2001,47370164.0,53838.0,53838.0,907.0,762.0,145.0,0.014153572,0.016846837,0.002693265,2000s,0.0077,1.137,Brain Gain
KOR,2002,47644736.0,60582.0,60582.0,967.0,908.0,59.0,0.01498795,0.015961837,0.00097388664,2000s,0.0058,1.272,Brain Gain
KOR,2003,47892330.0,67176.0,67176.0,1115.0,922.0,193.0,0.01372514,0.01659819,0.0028730498,2000s,0.0052,1.403,Brain Gain
KOR,2004,48082519.0,73995.0,73995.0,1084.0,932.0,152.0,0.012595446,0.014649639,0.0020541928,2000s,0.004,1.539,Brain Gain
KOR,2005,48184561.0,82459.0,82459.0,1251.0,961.0,290.0,0.011654276,0.015171176,0.0035168994,2000s,0.0021,1.711,Brain Gain
KOR,2006,48438292.0,91612.0,91612.0,1320.0,1043.0,277.0,0.011384971,0.014408593,0.0030236214,2000s,0.0053,1.891,Brain Gain
KOR,2007,48683638.0,101101.0,101101.0,1458.0,1123.0,335.0,0.011107705,0.014421223,0.0033135181,2000s,0.0051,2.077,Brain Gain
KOR,2008,49054708.0,111772.0,111772.0,1569.0,1162.0,407.0,0.010396164,0.014037505,0.0036413413,2000s,0.0076,2.279,Brain Gain
KOR,2009,49307835.0,121684.0,121684.0,1578.0,1362.0,216.0,0.011192926,0.012968016,0.0017750895,2000s,0.0052,2.468,Brain Gain
KOR,2010,49554112.0,132090.0,132090.0,1712.0,1477.0,235.0,0.01118177,0.01296086,0.00177909,2010s,0.005,2.666,Brain Gain
KOR,2011,49936638.0,141898.0,141898.0,1790.0,1632.0,158.0,0.011501219,0.012614695,0.0011134759,2010s,0.0077,2.842,Brain Gain
KOR,2012,50199853.0,152456.0,152456.0,1911.0,1603.0,308.0,0.010514509,0.012534764,0.002020255,2010s,0.0053,3.037,Brain Gain
KOR,2013,50428893.0,163261.0,163261.0,1989.0,1819.0,170.0,0.011141669,0.012182946,0.0010412774,2010s,0.0046,3.237,Brain Gain
KOR,2014,50746659.0,172868.0,172868.0,2013.0,1868.0,145.0,0.010805933,0.011644723,0.00083879026,2010s,0.0063,3.406,Brain Gain
KOR,2015,51014947.0,182040.0,182040.0,2044.0,1919.0,125.0,0.010541639,0.011228302,0.0006866623,2010s,0.0053,3.568,Brain Gain
KOR,2016,51217803.0,189647.0,189647.0,2085.0,2014.0,71.0,0.010619731,0.01099411,0.00037437977,2010s,0.004,3.703,Brain Gain
KOR,2017,51361911.0,197759.0,197759.0,2035.0,2224.0,-189.0,0.011246012,0.010290303,-0.00095570873,2010s,0.0028,3.85,Brain Drain
KOR,2018,51585058.0,204526.0,204526.0,2078.0,2396.0,-318.0,0.0117148915,0.010160077,-0.0015548145,2010s,0.0043,3.965,Brain Drain
KOR,2019,51764822.0,209183.0,209183.0,2086.0,2551.0,-465.0,0.012195064,0.00997213,-0.002222934,2010s,0.0035,4.041,Brain Drain
KOR,2020,51836239.0,208288.0,208288.0,2088.0,2716.0,-628.0,0.013039637,0.010024581,-0.003015056,2020s,0.0014,4.018,Brain Drain
KOR,2021,51744876.0,195922.0,195922.0,2157.0,2532.0,-375.0,0.012923511,0.011009484,-0.001914027,2020s,-0.0018,3.786,Brain Drain
KOR,2022,51628117.0,0.0,0.0,2160.0,2101.0,59.0,,,,2020s,-0.0023,0.0,Brain Gain
KOR,2023,51628117.0,0.0,0.0,1401.0,1498.0,-97.0,,,,2020s,0.0,0.0,Brain Drain
KWT,1996,1703318.0,920.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.54,Balanced
KWT,1997,1761468.0,1122.0,1122.0,42.0,18.0,24.0,0.01604278,0.037433155,0.021390375,1990s,0.0341,0.637,Brain Gain
KWT,1998,1819544.0,1254.0,1254.0,50.0,43.0,7.0,0.034290273,0.039872408,0.005582137,1990s,0.033,0.689,Brain Gain
KWT,1999,1877427.0,1389.0,1389.0,57.0,39.0,18.0,0.028077753,0.041036718,0.012958963,1990s,0.0318,0.74,Brain Gain
KWT,2000,1934901.0,1486.0,1486.0,61.0,47.0,14.0,0.031628534,0.041049797,0.009421265,2000s,0.0306,0.768,Brain Gain
KWT,2001,1991674.0,1478.0,1478.0,53.0,65.0,-12.0,0.04397835,0.03585927,-0.00811908,2000s,0.0293,0.742,Brain Drain
KWT,2002,2047364.0,1535.0,1535.0,61.0,54.0,7.0,0.035179153,0.039739415,0.0045602606,2000s,0.028,0.75,Brain Gain
KWT,2003,2101506.0,1596.0,1596.0,49.0,51.0,-2.0,0.03195489,0.030701755,-0.0012531328,2000s,0.0264,0.759,Brain Drain
KWT,2004,2153481.0,1727.0,1727.0,74.0,37.0,37.0,0.021424435,0.04284887,0.021424435,2000s,0.0247,0.802,Brain Gain
KWT,2005,2235403.0,1873.0,1873.0,70.0,32.0,38.0,0.017084891,0.037373196,0.020288307,2000s,0.038,0.838,Brain Gain
KWT,2006,2363409.0,2012.0,2012.0,70.0,44.0,26.0,0.021868788,0.034791254,0.012922465,2000s,0.0573,0.851,Brain Gain
KWT,2007,2506769.0,2125.0,2125.0,63.0,40.0,23.0,0.018823529,0.02964706,0.010823529,2000s,0.0607,0.848,Brain Gain
KWT,2008,2650930.0,2198.0,2198.0,52.0,48.0,4.0,0.021838035,0.023657871,0.0018198362,2000s,0.0575,0.829,Brain Gain
KWT,2009,2795550.0,2252.0,2252.0,73.0,47.0,26.0,0.020870337,0.032415632,0.011545293,2000s,0.0546,0.806,Brain Gain
KWT,2010,2943356.0,2320.0,2320.0,84.0,43.0,41.0,0.018534483,0.036206897,0.017672414,2010s,0.0529,0.788,Brain Gain
KWT,2011,3143825.0,2372.0,2372.0,82.0,51.0,31.0,0.021500843,0.034569982,0.01306914,2010s,0.0681,0.754,Brain Gain
KWT,2012,3394663.0,2330.0,2330.0,84.0,60.0,24.0,0.025751073,0.0360515,0.01030043,2010s,0.0798,0.686,Brain Gain
KWT,2013,3646518.0,2419.0,2419.0,81.0,48.0,33.0,0.01984291,0.03348491,0.013642001,2010s,0.0742,0.663,Brain Gain
KWT,2014,3761584.0,2496.0,2496.0,131.0,59.0,72.0,0.02363782,0.052483976,0.028846154,2010s,0.0316,0.664,Brain Gain
KWT,2015,3908743.0,2594.0,2594.0,128.0,76.0,52.0,0.02929838,0.04934464,0.02004626,2010s,0.0391,0.664,Brain Gain
KWT,2016,4048085.0,2706.0,2706.0,124.0,78.0,46.0,0.028824834,0.045824096,0.016999261,2010s,0.0356,0.668,Brain Gain
KWT,2017,4124904.0,2893.0,2893.0,145.0,79.0,66.0,0.027307294,0.050120983,0.022813689,2010s,0.019,0.701,Brain Gain
KWT,2018,4317185.0,3116.0,3116.0,148.0,90.0,58.0,0.028883183,0.047496792,0.018613607,2010s,0.0466,0.722,Brain Gain
KWT,2019,4441100.0,3348.0,3348.0,194.0,98.0,96.0,0.029271206,0.057945043,0.028673835,2010s,0.0287,0.754,Brain Gain
KWT,2020,4360444.0,3509.0,3509.0,175.0,84.0,91.0,0.023938444,0.049871758,0.025933314,2020s,-0.0182,0.805,Brain Gain
KWT,2021,4250114.0,3463.0,3463.0,137.0,106.0,31.0,0.030609298,0.039561074,0.008951776,2020s,-0.0253,0.815,Brain Gain
KWT,2022,4268873.0,0.0,0.0,127.0,87.0,40.0,,,,2020s,0.0044,0.0,Brain Gain
KWT,2023,4268873.0,,,,,,,,,2020s,0.0,,Unknown
LAO,1996,5043914.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.005,Balanced
LAO,1997,5150538.0,27.0,27.0,0.0,2.0,-2.0,0.074074075,0.0,-0.074074075,1990s,0.0211,0.005,Brain Drain
LAO,1998,5246922.0,44.0,44.0,5.0,1.0,4.0,0.022727273,0.11363637,0.09090909,1990s,0.0187,0.008,Brain Gain
LAO,1999,5340056.0,43.0,43.0,1.0,3.0,-2.0,0.069767445,0.023255814,-0.046511628,1990s,0.0178,0.008,Brain Drain
LAO,2000,5430853.0,55.0,55.0,3.0,1.0,2.0,0.018181818,0.054545455,0.036363635,2000s,0.017,0.01,Brain Gain
LAO,2001,5519707.0,71.0,71.0,4.0,3.0,1.0,0.04225352,0.056338027,0.014084507,2000s,0.0164,0.013,Brain Gain
LAO,2002,5606101.0,92.0,92.0,11.0,4.0,7.0,0.04347826,0.11956522,0.07608695,2000s,0.0157,0.016,Brain Gain
LAO,2003,5689065.0,101.0,101.0,7.0,4.0,3.0,0.03960396,0.06930693,0.02970297,2000s,0.0148,0.018,Brain Gain
LAO,2004,5768167.0,142.0,142.0,10.0,4.0,6.0,0.028169014,0.07042254,0.04225352,2000s,0.0139,0.025,Brain Gain
LAO,2005,5852970.0,179.0,179.0,13.0,3.0,10.0,0.016759777,0.0726257,0.05586592,2000s,0.0147,0.031,Brain Gain
LAO,2006,5946593.0,206.0,206.0,9.0,3.0,6.0,0.014563107,0.04368932,0.029126214,2000s,0.016,0.035,Brain Gain
LAO,2007,6041348.0,227.0,227.0,9.0,8.0,1.0,0.03524229,0.039647575,0.004405286,2000s,0.0159,0.038,Brain Gain
LAO,2008,6135861.0,252.0,252.0,13.0,11.0,2.0,0.043650795,0.051587302,0.007936508,2000s,0.0156,0.041,Brain Gain
LAO,2009,6229930.0,280.0,280.0,13.0,12.0,1.0,0.042857144,0.046428572,0.0035714286,2000s,0.0153,0.045,Brain Gain
LAO,2010,6323418.0,323.0,323.0,15.0,8.0,7.0,0.024767801,0.04643963,0.021671826,2010s,0.015,0.051,Brain Gain
LAO,2011,6416327.0,363.0,363.0,22.0,18.0,4.0,0.049586777,0.060606062,0.011019284,2010s,0.0147,0.057,Brain Gain
LAO,2012,6508803.0,402.0,402.0,29.0,20.0,9.0,0.049751244,0.0721393,0.02238806,2010s,0.0144,0.062,Brain Gain
LAO,2013,6600742.0,432.0,432.0,30.0,32.0,-2.0,0.074074075,0.06944445,-0.0046296297,2010s,0.0141,0.065,Brain Drain
LAO,2014,6691454.0,465.0,465.0,27.0,28.0,-1.0,0.060215052,0.058064517,-0.0021505377,2010s,0.0137,0.069,Brain Drain
LAO,2015,6787419.0,504.0,504.0,40.0,24.0,16.0,0.04761905,0.07936508,0.031746034,2010s,0.0143,0.074,Brain Gain
LAO,2016,6891363.0,546.0,546.0,43.0,22.0,21.0,0.04029304,0.07875458,0.03846154,2010s,0.0153,0.079,Brain Gain
LAO,2017,6997917.0,575.0,575.0,42.0,41.0,1.0,0.07130435,0.07304348,0.0017391305,2010s,0.0155,0.082,Brain Gain
LAO,2018,7105006.0,611.0,611.0,48.0,22.0,26.0,0.036006548,0.07855974,0.04255319,2010s,0.0153,0.086,Brain Gain
LAO,2019,7212053.0,621.0,621.0,41.0,38.0,3.0,0.061191626,0.066022545,0.004830918,2010s,0.0151,0.086,Brain Gain
LAO,2020,7319399.0,625.0,625.0,43.0,27.0,16.0,0.0432,0.0688,0.0256,2020s,0.0149,0.085,Brain Gain
LAO,2021,7425057.0,588.0,588.0,40.0,26.0,14.0,0.044217687,0.06802721,0.023809524,2020s,0.0144,0.079,Brain Gain
LAO,2022,7529475.0,0.0,0.0,23.0,12.0,11.0,,,,2020s,0.0141,0.0,Brain Gain
LAO,2023,7529475.0,,,,,,,,,2020s,0.0,,Unknown
LBN,1996,4034243.0,581.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.144,Balanced
LBN,1997,4107551.0,735.0,735.0,39.0,22.0,17.0,0.029931974,0.053061225,0.02312925,1990s,0.0182,0.179,Brain Gain
LBN,1998,4178784.0,920.0,920.0,63.0,27.0,36.0,0.029347826,0.068478264,0.039130434,1990s,0.0173,0.22,Brain Gain
LBN,1999,4250020.0,1073.0,1073.0,61.0,34.0,27.0,0.03168686,0.056849953,0.025163094,1990s,0.017,0.252,Brain Gain
LBN,2000,4320642.0,1171.0,1171.0,66.0,54.0,12.0,0.046114434,0.056362085,0.0102476515,2000s,0.0166,0.271,Brain Gain
LBN,2001,4389200.0,1320.0,1320.0,74.0,45.0,29.0,0.03409091,0.056060605,0.021969697,2000s,0.0159,0.301,Brain Gain
LBN,2002,4446666.0,1429.0,1429.0,57.0,70.0,-13.0,0.048985306,0.03988803,-0.009097271,2000s,0.0131,0.321,Brain Drain
LBN,2003,4504807.0,1563.0,1563.0,92.0,58.0,34.0,0.037108127,0.058861166,0.02175304,2000s,0.0131,0.347,Brain Gain
LBN,2004,4574797.0,1741.0,1741.0,93.0,61.0,32.0,0.035037335,0.053417575,0.018380241,2000s,0.0155,0.381,Brain Gain
LBN,2005,4643044.0,1903.0,1903.0,82.0,64.0,18.0,0.03363111,0.04308986,0.00945875,2000s,0.0149,0.41,Brain Gain
LBN,2006,4719864.0,2129.0,2129.0,90.0,68.0,22.0,0.03193988,0.04227337,0.01033349,2000s,0.0165,0.451,Brain Gain
LBN,2007,4809608.0,2282.0,2282.0,81.0,92.0,-11.0,0.040315513,0.03549518,-0.004820333,2000s,0.019,0.474,Brain Drain
LBN,2008,4887613.0,2393.0,2393.0,91.0,120.0,-29.0,0.05014626,0.03802758,-0.0121186795,2000s,0.0162,0.49,Brain Drain
